ESNTL_NO,TRGET_BOOK_MASTR_CD,TRGET_BOOK_ONE_MASTR_CD,TRGET_BOOK_TWO_MASTR_CD,LON_FQ_CO,PBLT_VALUE,SCORE_VALUE,REGIST_DE
"3437844-3824158","3437844,3824158","3437844","3824158","1039","0.047811881643734754","0.0","20211020"
"3437844-3701374","3437844,3701374","3437844","3701374","912","0.03951473136915078","0.0","20211020"
"3437844-3435698","3435698,3437844","3437844","3435698","885","0.058831350129628396","0.0","20211020"
"3437844-5406933","3437844,5406933","3437844","5406933","884","0.055222388805597204","0.0","20211020"
"3238806-5220784","3238806,5220784","3238806","5220784","5974","0.0011046021638664552","0.0","20211020"
"3238806-2011957","2011957,3238806","3238806","2011957","2475","0.11837007986991248","0.0","20211020"
"3238806-5439160","3238806,5439160","3238806","5439160","2138","0.07494391475042064","0.0","20211020"
"3238806-5449620","3238806,5449620","3238806","5449620","1782","0.08572665608312888","0.0","20211020"
"3238806-3369923","3238806,3369923","3238806","3369923","1758","0.018641839158466237","0.0","20211020"
"3238806-1902173","1902173,3238806","3238806","1902173","1725","0.018581354015188237","0.0","20211020"
"3238806-3423096","3238806,3423096","3238806","3423096","1505","0.016584570288824974","0.0","20211020"
"3238806-3411733","3238806,3411733","3238806","3411733","1464","0.02019254641251276","0.0","20211020"
"3238806-3278940","3238806,3278940","3238806","3278940","1339","0.020046710782405604","0.0","20211020"
"3238806-3395679","3238806,3395679","3238806","3395679","1229","0.019094228229627905","0.0","20211020"
"5382329-5220784","5220784,5382329","5382329","5220784","4892","9.045386316763808E-4","0.0","20211020"
"5382329-5229220","5229220,5382329","5382329","5229220","4151","0.14912879468295312","0.0","20211020"
"5382329-3138091","3138091,5382329","5382329","3138091","4083","0.12361489554950045","0.0","20211020"
"5382329-3616690","3616690,5382329","5382329","3616690","4001","0.13264595696714518","0.0","20211020"
"5382329-5657413","5382329,5657413","5382329","5657413","2362","0.1410317649868641","0.0","20211020"
"5382329-5245643","5245643,5382329","5382329","5245643","1341","0.018274485220970006","0.0","20211020"
"5382329-3746485","3746485,5382329","5382329","3746485","1324","0.016393645605041914","0.0","20211020"
"5382329-3722124","3722124,5382329","5382329","3722124","1265","0.024248581505904","0.0","20211020"
"5382329-3541426","3541426,5382329","5382329","3541426","1242","0.0149557468842194","0.0","20211020"
"5382329-3676788","3676788,5382329","5382329","3676788","1191","0.014566847274372867","0.0","20211020"
"5988052-5220784","5220784,5988052","5988052","5220784","225","4.160286020588424E-5","0.0","20211020"
"5988052-5711344","5711344,5988052","5988052","5711344","75","0.0036127167630057803","0.0","20211020"
"5988052-5658432","5658432,5988052","5988052","5658432","66","0.0021580616682470655","0.0","20211020"
"5988052-5602228","5602228,5988052","5988052","5602228","65","0.002233600219923714","0.0","20211020"
"5988052-5642562","5642562,5988052","5988052","5642562","60","0.0023636005515067955","0.0","20211020"
"5988052-5594638","5594638,5988052","5988052","5594638","58","0.0024282006196098133","0.0","20211020"
"5988052-5945551","5945551,5988052","5988052","5945551","58","0.015437849347883949","0.0","20211020"
"5988052-5784086","5784086,5988052","5988052","5784086","56","0.0034991252186953262","0.0","20211020"
"5988052-5658431","5658431,5988052","5988052","5658431","54","0.0017892051290547032","0.0","20211020"
"5988052-5581788","5581788,5988052","5988052","5581788","52","0.0012462851116863197","0.0","20211020"
"6036489-5220784","5220784,6036489","6036489","5220784","697","1.288764158377836E-4","0.0","20211020"
"6036489-5436312","5436312,6036489","6036489","5436312","580","0.020514997170345217","0.0","20211020"
"6036489-5682107","5682107,6036489","6036489","5682107","404","0.025480920845159256","0.0","20211020"
"6036489-5708865","5708865,6036489","6036489","5708865","321","0.019228465316880317","0.0","20211020"
"6036489-5985683","5985683,6036489","6036489","5985683","312","0.06390823433019255","0.0","20211020"
"6036489-5666934","5666934,6036489","6036489","5666934","307","0.013038861754087916","0.0","20211020"
"6036489-2604318","2604318,6036489","6036489","2604318","286","0.006010044760123563","0.0","20211020"
"6036489-5687017","5687017,6036489","6036489","5687017","285","0.012762527428238772","0.0","20211020"
"6036489-2396971","2396971,6036489","6036489","2396971","266","0.004690530770587198","0.0","20211020"
"6036489-5390730","5390730,6036489","6036489","5390730","265","0.006163650741963995","0.0","20211020"
"3729400-5220784","3729400,5220784","3729400","5220784","6203","0.0011469446304759995","0.0","20211020"
"3729400-3788318","3729400,3788318","3729400","3788318","2024","0.09723756906077348","0.0","20211020"
"3729400-3791686","3729400,3791686","3729400","3791686","1972","0.06122892538889061","0.0","20211020"
"3729400-5386436","3729400,5386436","3729400","5386436","1738","0.08725775680289186","0.0","20211020"
"3729400-2646690","2646690,3729400","3729400","2646690","1617","0.042126927886619425","0.0","20211020"
"3729400-3722124","3722124,3729400","3729400","3722124","1604","0.030746817972703573","0.0","20211020"
"3729400-3541016","3541016,3729400","3729400","3541016","1562","0.05102907546553414","0.0","20211020"
"3729400-3877811","3729400,3877811","3729400","3877811","1474","0.10748924378327135","0.0","20211020"
"3729400-1944622","1944622,3729400","3729400","1944622","1468","0.07398447737123273","0.0","20211020"
"3729400-3733289","3729400,3733289","3729400","3733289","1426","0.04609218436873747","0.0","20211020"
"6060811-5220784","5220784,6060811","6060811","5220784","190","3.51313041738578E-5","0.0","20211020"
"6060811-5508132","5508132,6060811","6060811","5508132","148","0.007624542785018804","0.0","20211020"
"6060811-5678862","5678862,6060811","6060811","5678862","144","0.006071338224133569","0.0","20211020"
"6060811-5767533","5767533,6060811","6060811","5767533","108","0.0225140712945591","0.0","20211020"
"6060811-5784128","5784128,6060811","6060811","5784128","103","0.008446084460844609","0.0","20211020"
"6060811-5577217","5577217,6060811","6060811","5577217","102","0.004231487243310517","0.0","20211020"
"6060811-5708822","5708822,6060811","6060811","5708822","99","0.006363694799768593","0.0","20211020"
"6060811-5986932","5986932,6060811","6060811","5986932","99","0.02325035227806482","0.0","20211020"
"6060811-5607391","5607391,6060811","6060811","5607391","86","0.0035468305357363797","0.0","20211020"
"6060811-5491289","5491289,6060811","6060811","5491289","85","0.0041126378943293984","0.0","20211020"
"2379803-5220784","2379803,5220784","2379803","5220784","216","3.993874579764887E-5","0.0","20211020"
"2379803-2396971","2379803,2396971","2379803","2396971","83","0.00146358666901781","0.0","20211020"
"2379803-3724569","2379803,3724569","2379803","3724569","82","0.0014410234781386195","0.0","20211020"
"2379803-2202967","2202967,2379803","2379803","2202967","78","0.004164664424155053","0.0","20211020"
"2379803-3128902","2379803,3128902","2379803","3128902","74","0.0013290945992061353","0.0","20211020"
"2379803-3423451","2379803,3423451","2379803","3423451","74","0.0010812706391186183","0.0","20211020"
"2379803-2372746","2372746,2379803","2379803","2372746","70","0.0011784115012962526","0.0","20211020"
"2379803-3431097","2379803,3431097","2379803","3431097","69","0.0019189053896212249","0.0","20211020"
"2379803-388410","2379803,388410","2379803","388410","66","0.016582914572864323","0.0","20211020"
"2379803-3651379","2379803,3651379","2379803","3651379","65","0.003151820782621345","0.0","20211020"
"2372045-5220784","2372045,5220784","2372045","5220784","944","1.7454711126379873E-4","0.0","20211020"
"2372045-2190993","2190993,2372045","2372045","2190993","219","0.02245462934481698","0.0","20211020"
"2372045-2376544","2372045,2376544","2372045","2376544","217","0.026766991488836808","0.0","20211020"
"2372045-352978","2372045,352978","2372045","352978","181","0.00577149963330251","0.0","20211020"
"2372045-2296196","2296196,2372045","2372045","2296196","175","0.02880184331797235","0.0","20211020"
"2372045-337100","2372045,337100","2372045","337100","169","0.005418750801590356","0.0","20211020"
"2372045-2373854","2372045,2373854","2372045","2373854","168","0.009114088862366409","0.0","20211020"
"2372045-2372046","2372045,2372046","2372045","2372046","164","0.02598637299952464","0.0","20211020"
"2372045-335150","2372045,335150","2372045","335150","161","0.008953397842286732","0.0","20211020"
"2372045-1156595","1156595,2372045","2372045","1156595","160","0.017855150094855485","0.0","20211020"
"2429670-5220784","2429670,5220784","2429670","5220784","993","1.8360728970863576E-4","0.0","20211020"
"2429670-2604318","2429670,2604318","2429670","2604318","321","0.006745539748250573","0.0","20211020"
"2429670-2429777","2429670,2429777","2429670","2429777","288","0.06975054492613224","0.0","20211020"
"2429670-2425464","2425464,2429670","2429670","2425464","275","0.019832684263666522","0.0","20211020"
"2429670-2396971","2396971,2429670","2429670","2396971","262","0.0046199964732851345","0.0","20211020"
"2429670-1877213","1877213,2429670","2429670","1877213","239","0.011356077164306757","0.0","20211020"
"2429670-3326033","2429670,3326033","2429670","3326033","234","0.006180339126300776","0.0","20211020"
"2429670-2429784","2429670,2429784","2429670","2429784","230","0.04508919819643207","0.0","20211020"
"2429670-2372746","2372746,2429670","2429670","2372746","227","0.003821420154203562","0.0","20211020"
"2429670-2425402","2425402,2429670","2429670","2425402","227","0.04630762953896369","0.0","20211020"
"6079346-5220784","5220784,6079346","6079346","5220784","9","1.6641144082353693E-6","0.0","20211020"
"6079346-5852323","5852323,6079346","6079346","5852323","7","0.004046242774566474","0.0","20211020"
"6079346-3910715","3910715,6079346","6079346","3910715","7","4.313266375007702E-4","0.0","20211020"
"6079346-5769932","5769932,6079346","6079346","5769932","6","6.43707756678468E-4","0.0","20211020"
"6079346-3433723","3433723,6079346","6079346","3433723","5","7.901390644753476E-4","0.0","20211020"
"6079346-5778291","5778291,6079346","6079346","5778291","5","0.008620689655172414","0.0","20211020"
"6079346-5668706","5668706,6079346","6079346","5668706","5","2.8312570781426955E-4","0.0","20211020"
"6079346-5364621","5364621,6079346","6079346","5364621","5","0.001002004008016032","0.0","20211020"
"6079346-5230775","5230775,6079346","6079346","5230775","5","1.4647293180220295E-4","0.0","20211020"
"6079346-5857175","5857175,6079346","6079346","5857175","5","0.001576789656259855","0.0","20211020"
"5245643-3746485","3746485,5245643","5245643","3746485","19825","0.24547131731114497","0.0","20211020"
"5245643-3676788","3676788,5245643","5245643","3676788","18126","0.22169494013038002","0.0","20211020"
"5245643-3541426","3541426,5245643","5245643","3541426","17139","0.20638208200373293","0.0","20211020"
"5245643-3425818","3425818,5245643","5245643","3425818","16357","0.1925848305743283","0.0","20211020"
"5245643-3392650","3392650,5245643","5245643","3392650","15533","0.18904413017549837","0.0","20211020"
"5245643-3272507","3272507,5245643","5245643","3272507","14302","0.17711893793035122","0.0","20211020"
"5245643-5448424","5245643,5448424","5245643","5448424","14238","0.27339234624320746","0.0","20211020"
"5245643-5220784","5220784,5245643","5245643","5220784","13219","0.0024442142624959274","0.0","20211020"
"5245643-5396544","5245643,5396544","5245643","5396544","12727","0.23190597667638485","0.0","20211020"
"5245643-5581788","5245643,5581788","5245643","5581788","9160","0.21953791582782092","0.0","20211020"
"3109760-2648002","2648002,3109760","3109760","2648002","9260","0.28200755268607625","0.0","20211020"
"3109760-5220784","3109760,5220784","3109760","5220784","6561","0.0012131394036035844","0.0","20211020"
"3109760-3542361","3109760,3542361","3109760","3542361","4877","0.15373703621977744","0.0","20211020"
"3109760-2880234","2880234,3109760","3109760","2880234","4394","0.11565288342589425","0.0","20211020"
"3109760-3366875","3109760,3366875","3109760","3366875","4202","0.14059154175588864","0.0","20211020"
"3109760-2614588","2614588,3109760","3109760","2614588","3994","0.1291929484069222","0.0","20211020"
"3109760-5414732","3109760,5414732","3109760","5414732","3310","0.11102166767290535","0.0","20211020"
"3109760-5384092","3109760,5384092","3109760","5384092","3174","0.13510982462114762","0.0","20211020"
"3109760-3149956","3109760,3149956","3109760","3149956","2919","0.13884132420091325","0.0","20211020"
"3109760-3430525","3109760,3430525","3109760","3430525","2624","0.13982734733027816","0.0","20211020"
"5377728-5220784","5220784,5377728","5377728","5220784","5942","0.0010986853126371738","0.0","20211020"
"5377728-3711841","3711841,5377728","5377728","3711841","4538","0.17078127352099956","0.0","20211020"
"5377728-3613923","3613923,5377728","5377728","3613923","3020","0.1524944455665522","0.0","20211020"
"5377728-3139926","3139926,5377728","5377728","3139926","2860","0.1401754643924913","0.0","20211020"
"5377728-3425994","3425994,5377728","5377728","3425994","2825","0.14814620588389532","0.0","20211020"
"5377728-5432705","5377728,5432705","5377728","5432705","2756","0.18962432915921287","0.0","20211020"
"5377728-5505645","5377728,5505645","5377728","5505645","2577","0.19172680604121717","0.0","20211020"
"5377728-3724569","3724569,5377728","5377728","3724569","2353","0.04135034443975819","0.0","20211020"
"5377728-5390730","5377728,5390730","5377728","5390730","2276","0.05293761920267944","0.0","20211020"
"5377728-2619947","2619947,5377728","5377728","2619947","2262","0.10266884531590414","0.0","20211020"
"6044233-5220784","5220784,6044233","6044233","5220784","135","2.4961716123530542E-5","0.0","20211020"
"6044233-5956151","5956151,6044233","6044233","5956151","107","0.05283950617283951","0.0","20211020"
"6044233-6042811","6042811,6044233","6044233","6042811","79","0.03763696998570748","0.0","20211020"
"6044233-5666934","5666934,6044233","6044233","5666934","67","0.0028456147802081123","0.0","20211020"
